What types of cells follow epithelial cells in the immune response to infections in the lung?	They promote viral clearance via phagocytosis, efferocytosis, and release of cytokines and chemokines to promote immune responses (Hashimoto et al., 2007; Kumagai et al., 2007; Wang et al., 2012; Hillaire et al., 2013) .	1
Where could a clinician acquire a positive viral sample in severe cases of human adenovirus type 55 (HAdV-55)?	In four of the five patients, it was first detected in endotracheal aspirate (ETA) samples.	1
What is the strongest risk factor for childhood pneumonia?	Over the last 20 years, there has been a substantial decrease in the incidence of childhood pneumonia and pneumonia-associated mortality.	0
What is RANBP2?	DESIGN: Single case study.	0
What was the goal of this study?	Kupffer cells, the major immune cell population involved in innate immune responses, are considered to be central for FH.	0
How many people may have left Wuhan before travel restrictions were imposed?	Nevertheless some questions remain and not all lessons have been successful.	0
What are the advantages of phage as a vaccine carrier?	Particular emphases are placed on: (i) the advantages of the phage as a vaccine carrier, including its high immunogenicity, relative antigenic simplicity and ability to activate a range of immune responses, (ii) the phage’s potential as a prophylactic and therapeutic agent for infectious and chronic diseases, (iii) the regularity of the virion major coat protein lattice, which enables a variety of bioconjugation and surface chemistry applications, particularly in nanomaterials, and (iv) the phage’s large population sizes and fast generation times, which make it an excellent model system for directed protein evolution.	1
For how long was the denatured polyacrylamide gel polymerized?	It is caused by FIP virus (FIPV), a virulent mutant strain of Feline Enteric Coronavirus (FECV).	0
Why is the phage displaying  an scFv against β-amyloid fibrils  is a good diagnostic for Alzheimers and Parkinson's disease?	However, the inherent biological, biochemical, and biophysical properties of filamentous bacteriophage, as well as the ease of its genetic manipulation, also make it an attractive platform outside the traditional phage display canon.	0
Case Fatality Rates for Childhood Pneumonia in high income vs low and middle income countries.	Over the last 20 years, there has been a substantial decrease in the incidence of childhood pneumonia and pneumonia-associated mortality.	0
What risk factor was associated with hospitalization and death during the 2009 H1N1 influence pandemic?	Crucially, unlike conventional phase 1 studies, challenge studies include evaluable efficacy endpoints that then guide decisions on how to optimise subsequent field studies, as recommended by the FDA and thus licensing studies that follow.	0
What are the results of the study?	This study aimed at assessing through a prospective study, the attack rate of pH1N1/2009 virus in Reunion Island and risk factors of infection, during the 2009 season.	0
What are the potential novel applications of the filamentous phage?	These tend to fall into four major categories of use: (i) filamentous phage as a vaccine carrier; (ii) engineered filamentous phage as a therapeutic biologic agent in infectious and chronic diseases; (iii) filamentous phage as a scaffold for bioconjugation and surface chemistry; and (iv) filamentous phage as an engine for evolving variants of displayed proteins with novel functions.	1
Which new genus was the virus later found to represent?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
How has the number  of  childhood pneumonia been reduced?	The importance of co-infections with multiple pathogens and the predominance of viral-associated disease are emerging.	0
What are the most common viruses?	The aim of the present study was to assess the spectrum of respiratory viral pathogens in children admitted to hospital with acute respiratory tract infections in Cyprus.	0
What is Universal primer-PCR used for in viral studies?	Whether these agents are actually involved in a disease such as diarrhea is the essential question, yet difficult to answer.	0
What was the test for the level of cytotoxicity used in this study?	CC 50 was used to express the cytotoxicity of patchouli alcohol on MDCK.	1
What used to detect pathogens?	A total of 250 swabs were randomly selected and analyzed by multiplex reverse transcriptase polymerase chain reaction (RT-PCR) including research of 18 viruses and 4 bacteria.	0
What is marked in blue?	The residues for the PBD are marked in blue, and the MT-hook residues adjacent to the N terminus of PBD are marked in green.	1
What did the advent of PCR technology lead to?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
what is suggested by the fact that  not all viral infections of the airway lead to acute exacerbations?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
Which is the major surface and attachment glycoprotein on influenza virus?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What is the effect of oseltamivir and zanamivir?	Here, the effects of an approved parenteral glycyrrhizin preparation (Stronger Neo-Minophafen C) were investigated on highly pathogenic influenza A H5N1 virus replication, H5N1-induced apoptosis, and H5N1-induced pro-inflammatory responses in lung epithelial (A549) cells.	0
What was the performance of the vaccine candidates?	All vaccine candidates for SARS and MERS were reported to be safe, well-tolerated and able to trigger the relevant and appropriate immune responses in the participants.	1
Where should the next Director General for the WHO come from?	A Global Champion for Health—WHO’s Next?	0
What is marked in blue?	However, its clinical application is limited because of short half-life, drug resistance and cross-reactivity with the preexisting antibodies in HIV-infected patients.	0
 What was a characteristic of  SARS-CoV and MERS-CoV, specimens collected from the lower respiratory tract such as sputum and tracheal aspirates?	MERS-CoV viral loads are also higher for severe cases and have longer viral shedding compared to mild cases.	1
What is this network composed of?	A total of 250 swabs were randomly selected and analyzed by multiplex reverse transcriptase polymerase chain reaction (RT-PCR) including research of 18 viruses and 4 bacteria.	0
What is OWA?	The number of confirmed cases is increasing daily and reached 34,598 on 8 February 2020.	0
Is there any evidence that MERS-CoV is a virus of pandemic concern?	The MERS-CoV appears to be an enzootic virus infecting the DC URT with evidence of recent genetic recombination.	1
What do we know about the genomics of human adenovirus type 55 (HAdV-55)?	METHODS: We conducted a prospective, single-center observational study of pneumonia with ARDS in immunocompetent adults admitted to our respiratory ICU.	0
What are some examples of autonomous bacteria that lost their independence and became intracellular  parasites or endosymbionts?	Examples of how an independent lifestyle might have been lost include mitochondria, chloroplasts, Rickettsia and others, which used to be autonomous bacteria and became intracellular parasites or endosymbionts, thereby losing most of their genes.	1
What percentage of HIV-infected people go undetected in the United States?	The availability of a rapid NAAT with applicability for resource-limited or point-of-care (POC) settings would fill a great need in HIV diagnostics, allowing for timely diagnosis or confirmation of infection status, as well as facilitating the diagnosis of acute infection, screening and evaluation of infants born to HIV-infected mothers.	0
How many patients were studied?	However, the efficacy of DAAs can be attenuated by the presence of resistance-associated substitutions (RASs) before and after treatment.	0
What is highlighted by the authors in this review?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is Pneumolysin?	Pneumolysin, a pneumococcal pore-forming toxin with low affinity to lung epithelial cells, can damage neutrophils by utilizing P2X7 receptor (Domon et al., 2016) .	1
What are some risk factors for countries to experience a high prevalence of Acute Respiratory Infections?	Nigeria is one such place with high prevalence of many of the risk factors implicated in ARI among children including; age, sex, overcrowding, nutritional status, socio-economic status, and where study of ARIs is currently limited [6] .	1
What is required for a Hepatitis B infection in cells?	Wenhui Li and colleagues raised attention again by publishing a possible receptor for hepatitis B virus in eLife.	0
What was the prevalence of coinfection?	We sought to use PCR/ESI-MS to comprehensively investigate the viral epidemiology of adult RTIs, including testing for rhinoviruses and enteroviruses.	0
Why might an organization like the WHO be necessary?	Text: response to the Ebola outbreak [1] .	0
What must be done to assist in recognition of the disease on images and to allow accurate reporting of these findings? 	This is a PDF file of an article that has undergone enhancements after acceptance, such as the addition of a cover page and metadata, and formatting for readability, but it is not yet the definitive version of record.	0
What did the advent of PCR technology lead to?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is directly related to nuclear condensation?	In the present study, we examined the antiproliferative effect of a copper (II) complex on HT-29 colon cancer cells.	0
When does the  influenza vaccination campaign in Reunion Island start?	Since 2011, influenza vaccination campaign in Reunion Island starts in April and the vaccine used corresponds to World Health Organization recommendations for the southern hemisphere.	1
How is exhaled breath condensate used in viral research?	Ninety-nine EBCs were successfully obtained and screened for 14 commonly circulating respiratory viruses.	0
What was the main finding in the study?	However, its clinical application is limited because of short half-life, drug resistance and cross-reactivity with the preexisting antibodies in HIV-infected patients.	0
What is one of  the major sources of exacerbation of chronic airway inflammatory diseases?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is the increase in the risk of respiratory disease after having childhood pneumonia.	Over the last 20 years, there has been a substantial decrease in the incidence of childhood pneumonia and pneumonia-associated mortality.	0
What does ouabain inhibit?	Concerns about human-pathogenic mammarenaviruses are exacerbated by of the lack of licensed vaccines, and current anti-mammarenavirus therapy is limited to off-label use of ribavirin that is only partially effective.	0
How does Prothrombinase Fgl2 affect the coagulation process?	Kupffer cells, the major immune cell population involved in innate immune responses, are considered to be central for FH.	0
What happens when a recipient of a vaccine has immune response to the delivery vector?	Recently, these vaccines have been evaluated as delivery vectors for heterologous antigens, as a means of simultaneous vaccination against two pathogens.	0
What is the finding on E1-A226V in Indian Ocean?	Indigenous to tropical Africa, recent large outbreaks have been reported in parts of South East Asia and several of its neighboring islands in 2005–07 and in Europe in 2007.	0
What general types of vaccines are available?	The general types of influenza vaccines available in the United States are trivalent inactivated influenza vaccine (TIV), quadrivalent influenza vaccine (QIV), and live attenuated influenza vaccine (LAIV; in trivalent and quadrivalent forms).	1
What did, In the last century,  outbreaks of viral-related diseases that have emerged or re-emerged, involve?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
What are some alphavirus vectors that have been developed?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What clade does it belong to?	It is timely to systematically review the potential of these interventions, including those for Middle East respiratory syndrome-Coronavirus (MERS-CoV) and severe acute respiratory syndrome (SARS)-CoV, to guide policymakers globally on their prioritization of resources for research and development.	0
What should mildly-ill patients do?	People who are mildly ill with COVID-19 are able to isolate at home during their illness.	1
What  percentage of childhood pneumonia deaths occur outside hospital in low and middle  income countries?	New conjugate vaccines against Haemophilus influenzae type b and Streptococcus pneumoniae have contributed to decreases in radiologic, clinical and complicated pneumonia cases and have reduced hospitalization and mortality.	0
What is the "Never Event" policy?	[20, 21] In 2008, the Centers for Medicare & Medicaid of the United States of America implemented the "Never Event" policy, where hospitals would no longer receive higher payments for the additional costs associated with treating patients for certain healthcare-acquired infections, including those related to CABG.	1
Where was HTNV isolated from?	Well over 40 hantaviral genotypes have been described, the large majority since 1993, and nearly half of them pathogenic for humans.	0
What can be a factor in using common vectors for the delivery of vaccines?	Recently, these vaccines have been evaluated as delivery vectors for heterologous antigens, as a means of simultaneous vaccination against two pathogens.	0
What additional strategies have been explored to avoid preexisting immunity?	Prime-boost strategies, using DNA or protein immunization in conjunction with an adenovirus vaccine booster immunization have also been explored as a means to avoided preexisting immunity [52] .	1
How was the first culture of the new Coronavirus announced?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What is the advantage of inclusion of non-HA antigens to HA based vaccines?	The efficacy of non-HA antigens has led to their inclusion with HA-based vaccines to improve immunogenicity and broaden breadth of both humoral and cellular immunity [53, 54] .	1
What is the advantage of recombinant DNA systems?	Recombinant DNA systems exist that allow ready manipulation and modification of the vector genome.	1
What vaccine can be used to prevent Venezuelan equine encephalitis virus?	The increased circulation and spread in the Americas of VEEV and other encephalitic arboviruses, such as eastern equine encephalitis virus and West Nile virus, underscore the need for research aimed at characterizing the pathogenesis of viral encephalomyelitis for the development of novel medical countermeasures.	0
How can the study of B-cells help in the prevention and treatment of autoimmune diseases?	Dysregulation of the antibody response can lead to an autoimmune disease, malignancy, or enhanced infection.	0
What virus is most commonly associated with acute respiratory infections?	In the past, human rhinovirus (HRV) has been identified as the virus most frequently associated with respiratory illness with 30-50% of infections annually on average, and up to 80% of upper respiratory infections during the autumn outbreaks [7] .	1
What is the estimated R0 of COVID-19?	A recent study suggests rapid person to person transmission can occur.8 Disease modelers have estimated R0 to be 2.2.9 The University of Hong Kong estimates the outbreak could infect more than 150 000 persons per day in China at its peak.	1
How many people have come in contact and how many of these are in observation?	To date, 677,243 people have been identified as having had close contact with infected patients of whom13,701 are under medical observation [1].	1
An antibody response to which proteins correlates with reduced HCV levels?	Moreover, in vaccinated chimpanzees, a sustained Ab response to envelope glycoproteins E1 and E2 correlates with reduced viremia [45] , while the passive administration of neutralizing mAbs in a uPA-SCID chimeric mouse model of infection was able to protect against challenge with a HCV quasispecies inoculum [46] .	1
What  is the likely way that hantaviruses arrive at their target tissues?	Well over 40 hantaviral genotypes have been described, the large majority since 1993, and nearly half of them pathogenic for humans.	0
What does LAIV rely on?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
What virus has the closest genetic identity with the SAIBK gene?	Text: tagious and acute disease in domestic chickens, belongs to group III of the genus Coronavirus in the family Coronaviridae (1) .	0
What diminishes the effectiveness of annual influenza vaccinations?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	1
Why might an organization like the WHO be necessary?	But this perception acknowledges that an accountable global body will always be needed to promote, set standards in, and evaluate progress toward better health for people in all countries.	1
How many of them are pathogenic for humans?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
How many known species of Rotavirus exist?	The rotavirus (RV) belongs to the Reoviridae family and comprises nine species known as Rotavirus group A to I, with a recent proposal of the J species [13, 14] .	1
What invention has made bacteriophage useful for research?	However, the inherent biological, biochemical, and biophysical properties of filamentous bacteriophage, as well as the ease of its genetic manipulation, also make it an attractive platform outside the traditional phage display canon.	0
What is vacuolar-type H(+)-ATPase (v-ATPase)?	Since the inhibition of v-ATPase resulted in anti-tumor and anti-metastatic effects in different tumor models, this enzyme has emerged as promising strategy against cancer.	0
What is KATNAL1?	7 Currently the microtubule severing enzyme KATNAL1 is poorly characterised and it is not yet understood how the enzyme functions in the nervous system.	1
What is the significance of this study?	The nucleolus, a highly dynamic and structured membrane-less sub-nuclear compartment, is the site of rRNA and ribosome biogenesis and is involved in numerous cellular functions including transcriptional regulation, cell cycle control and viral infection.	0
What regulates the antiviral activity of IFITM3?	Yount and co-workers reported that the antiviral activity of IFITM3 is dependent on S-palmitoylation on the protein [10] .	1
What role B-cell  play in malaria infection and prevention?	Rare memory B cells producing antibodies specific for the EBV fusion machinery have been isolated; these can neutralize both B cell and epithelial cell infection (20).	1
Where is CEACAM1 expressed in the body?	CEACAM1 (also known as BGP or CD66) is expressed on epithelial and endothelial cells 11 , as well as B cells, T cells, neutrophils, NK cells, macrophages and dendritic cells (DCs) [12] [13] [14] .	1
What determines the whether the spread of Vesicular stomatitis virus is monosynaptic or polysynaptic?	Whether the virus is a monosynaptic or polysynaptic tracer is determined by the method of delivery of the G gene ( Figure 1A) .	1
Why makes the marmoset an appropriate animal model for pathogen research?	In order to fully exploit these models, meaningful comparison to the human host response is necessary.	0
How do CEACAM1 and CEACAM5 interact?	Given variable rates of vaccine efficacy and antiviral resistance, alternative strategies are urgently required to improve disease outcomes.	0
How can Old World and New World Arenaviruses be differentiated?	The Lassa and Lujo viruses in the OW complex and the Guanarito, Junin, Machupo, Sabia, and Chapare viruses in the NW complex cause viral hemorrhagic fever (VHF) in humans, leading to serious public health concerns.	0
What happens after  host infection?	Indigenous to tropical Africa, recent large outbreaks have been reported in parts of South East Asia and several of its neighboring islands in 2005–07 and in Europe in 2007.	0
What enhances the expression of type I interferon?	The subsequent infection with Gram-positive bacteria, e.g., pneumococci, enhances the type I interferon expression, which in turn suppresses production of the CCL2 chemokine and recruitment of macrophages (Nakamura Frontiers in Microbiology | www.frontiersin.org FIGURE 2 | The interplay between IAV, bacteria, and the human host.	1
What are the two major genotypes of HMPV?	The membrane glycoproteins F and G sequences are used to define two major genotypes or groups, A and B, which are further classified into four subgroups (A1, A2, B1, and B2).	1
What could be the implication of 2019-nCOV virus in anal swabs?	we retrospectively analyzed the virus presence in the pharyngeal swab, blood, and the anal swab detected by real-time PCR in the clinical lab.	0
What was the benefit of the robust innate immune response to baculovirus vector?	While these studies did not demonstrate specific protection, there were antigen-specific immune responses and potential adjuvant effects by the innate response.	1
What is the WHO criteria for a pertussis infection?	Maternal vaccination during pregnancy may be effective to prevent pertussis in young infants, but population-based estimates of disease burden in infants are lacking, particularly in low-income countries.	0
What is Glycyrrhizin?	Here, the effects of an approved parenteral glycyrrhizin preparation (Stronger Neo-Minophafen C) were investigated on highly pathogenic influenza A H5N1 virus replication, H5N1-induced apoptosis, and H5N1-induced pro-inflammatory responses in lung epithelial (A549) cells.	0
What is this network composed of?	In 2014, this network was composed of 58 general practitioners (GPs) spread over the island and represented around 7% of all Réunion Island GPs.	1
What do the acute exacerbations cause?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
How many tuberculosis patients in Shandong were over 65 years old?	METHODS: A population based, cross-sectional survey was conducted using multi-stage random cluster sampling.	0
How many open reading frames are in the SAIBK gene?	Text: tagious and acute disease in domestic chickens, belongs to group III of the genus Coronavirus in the family Coronaviridae (1) .	0
Why were experiments with SL-SHC014-MA15 chimeric virus were later restricted?	Due to the elevated pathogenic activity of the SHC014-MA15 chimeric virus relative to MA15 chimeric virus with the original human SARS S gene in mice, such experiments with SL-SHC014-MA15 chimeric virus were later restricted as gain of function (GOF) studies under the US government-mandated pause policy (https://www.nih.gov/about-nih/who-weare/nih-director/statements/nih-lifts-funding-pausegain-function-research).	1
What type of reference genome was used in the study?	Text: E choviruses are members of the Enterovirus B species of the Enterovirus (EV) genus in the Picornaviridae family of nonenveloped, single-stranded, positive-sense RNA viruses.	0
How many facilities were monitored in this study?	Although Ghana did not record (and is yet to) any case, and several health workers have received numerous training schemes, there is no record of any study that assessed preparedness of healthcare workers (HCWS) regarding EVD and any emergency prone disease in Ghana.	0
What does hantavirus human disease  manifest as?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
Which two distinct cellular receptors the glycoproteins are the known or presumed ligands for?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
What other viruses have been recently reported as contributing to acute exacerbations?	More recently, other viruses including bocavirus (BoV), human metapneumovirus (HMPV), certain coronavirus (CoV) strains, a specific enterovirus (EV) strain EV-D68, human cytomegalovirus (hCMV) and herpes simplex virus (HSV) have been reported as contributing to acute exacerbations .	1
Which city harbours a wide range of MERS-CoV variants	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
Why is the substitution E62D important in drug resistance?	In addition, several polymorphisms that have not been previously reported to be associated with a resistant phenotype were also detected (see Supplementary Material Table S3 ).	1
What figure shows that AP3 exhibited higher inhibitory activities on infection by HIV-1 IIIB and HIV-1 Bal strains?	1b , AP3 exhibited higher inhibitory activities on infection by HIV-1 IIIB and HIV-1 Bal strains (IC 50 : 3.06 and 15.09 nM, respectively) than AP1 (IC 50 : 86.25 and 396.14 nM, respectively), AP2 (IC 50 : 23.05 and 49.95 nM, respectively), and T20 (IC 50 : 13.63 and 30.21 nM, respectively).	1
What should be investigated in the future?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
What is the conclusion of the study?	Here, the effects of an approved parenteral glycyrrhizin preparation (Stronger Neo-Minophafen C) were investigated on highly pathogenic influenza A H5N1 virus replication, H5N1-induced apoptosis, and H5N1-induced pro-inflammatory responses in lung epithelial (A549) cells.	0
What is an example of an improved vaccine regime?	Recombinant live-attenuated or replication-deficient influenza viruses may offer an advantage for this and other approaches.	1
What enhances the expression of type I interferon?	Port d’Entrée for Respiratory Infections – Does the Influenza A Virus Pave the Way for Bacteria?	0
In addition to oral swabs, which tests detected the presence of 2019-nCOV virus?	Importantly, all of the 6 patients with detectable viral RNA in the blood cohort progressed to severe symptom stage, indicating a strong correlation of serum viral RNA with the disease severity (p-value = 0.0001).	0
What is superspreading?	The national and international response demonstrates the complex link between public health, science and politics when an outbreak threatens to impact on global economies and reputations.	0
What is Clodstridium difficile?	Endospore formation in Firmicutes, including C. difficile, is governed by the key regulator for sporulation, Spo0A.	0
What method is useful in administering small molecules for systemic delivery to the body?	Two types of small RNA molecules, i.e.	0
Why viruses do not need to directly infect the lower airway to cause an acute exacerbation?	Moreover, not all viral infections of the airway will lead to acute exacerbations, suggesting a more complex interplay between the virus and upper airway epithelium which synergize with the local airway environment in line with the "united airway" hypothesis (Kurai et al., 2013) .	1
What kind of disease is caused by influenza?	However, in its fully developed form influenza is an acute respiratory disease resulting in hospitalizations and deaths mainly among high-risk groups.	1
Why is NTCP thought to not be sufficient for HBV infection?	One step closer to an experimental infection system for Hepatitis B Virus?	0
How was the wearing and removing of the equipment performed?	Because staff members working in the contaminated area are under much situational pressure, periodically taking time off could lower their physical and mental stress levels.	1
What happens upon viral infection in the airway?	Upon virus infection in the airway, antiviral state will be activated to clear the invading pathogen from the airway.	1
What plays the crucial role in the Mother to Child Transmission of HIV-1 and what increases the risk	Given that the C-type lectin receptor, dendritic cell-specific ICAM-grabbing non-integrin-related (DC-SIGNR, also known as CD209L or liver/lymph node–specific ICAM-grabbing non-integrin (L-SIGN)), can interact with pathogens including HIV-1 and is expressed at the maternal-fetal interface, we hypothesized that it could influence MTCT of HIV-1.	0
How were the swabs analyzed?	A total of 250 swabs were randomly selected and analyzed by multiplex reverse transcriptase polymerase chain reaction (RT-PCR) including research of 18 viruses and 4 bacteria.	1
What are recommended when URT sampling is to  be conducted?	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
What is needed to elucidate zoonotic emergence?	Best fit models recapitulated expected immune phenotypes for representative cell lines, supporting robust antiviral defenses in bat cells that correlated with higher estimates for within-host viral propagation rates.	0
How  were the assays used?	A systematic search was carried out in three major electronic databases (PubMed, Embase and Cochrane Library) to identify published studies in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines.	0
What viruses are similar to the COVID-19 coronavirus?	CDC Summary 21 MAR 2020, https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/summary.html  This is a rapidly evolving situation and CDC will provide updated information and guidance as it becomes available.	0
What determines the whether the spread of Vesicular stomatitis virus is monosynaptic or polysynaptic?	We recently demonstrated that recombinant vesicular stomatitis virus (VSV) can be endowed with anterograde or retrograde transsynaptic tracing ability by providing the virus with different glycoproteins.	0
What does the involvement of respiratory viruses contribute to?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is theorized regarding transmission?	A similar study by Gerardin et al.	1
Why is this approach significant?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is the effect of chronic airway inflammatory disease?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is the issue with each of these vaccines?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What method can significantly alleviate the emergence of drug-resistant variants in RNA viral infections?	Combination therapy can significantly alleviate the problem posed by the rapid emergence of drug-resistant variants commonly observed during monotherapy strategies to control RNA virus infections.	1
Who suffers severe diseases from MERS?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What happens to humans infected by MERS-CoV virus?	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
What was the response rate for the study?	METHODS: A population based, cross-sectional survey was conducted using multi-stage random cluster sampling.	0
What network of physicians provides real-time clinical data on the spread of influenza in France?	In France, a network of 1300 general practitioners, ''Réseau Sentinelles'', working throughout the country, provides real-time clinical data used to evaluate regional and national influenza spreading [1, 2] .	1
What did the later WHO definition of MERS clearly state?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
Is coinfection common in influenza infection?	As infections caused by influenza virus are often accompanied by infections with other respiratory viruses the combination of a specific anti-influenza compound with the broadly active antiviral polymer has huge potential for the treatment of respiratory infections.	0
Why  it can be concluded that MERS-COV is a novel and distinct virus?	With less than 80 % identity between the amino acid sequence of MERS ORF 1ab and betacoronavirus relatives, Tylonycteris bat HKU4 and Pipistrellus bat HKU5, it can be concluded that it is a novel and distinct virus.	1
What is it vectored by, in Asia?	Chikungunya: A Potentially Emerging Epidemic?	0
What virus are used by the most successful neuronal circuit tracing methods?	We recently demonstrated that recombinant vesicular stomatitis virus (VSV) can be endowed with anterograde or retrograde transsynaptic tracing ability by providing the virus with different glycoproteins.	0
How many deaths were associated with MERS-CoV as of July 2014?	Current data on approved and novel treatments for non-influenza respiratory viruses such as MERS-CoV, respiratory syncytial virus (RSV) and rhinoviruses and the challenges of treating immunocompromised patients with respiratory infections was highlighted.	0
What can RNA sequencing be used to monitor?	The increased circulation and spread in the Americas of VEEV and other encephalitic arboviruses, such as eastern equine encephalitis virus and West Nile virus, underscore the need for research aimed at characterizing the pathogenesis of viral encephalomyelitis for the development of novel medical countermeasures.	0
What is affected by CHIKV?	Chikungunya: A Potentially Emerging Epidemic?	0
What spurred  the discovery of the new vector Ae. albopictus?	Indigenous to tropical Africa, recent large outbreaks have been reported in parts of South East Asia and several of its neighboring islands in 2005–07 and in Europe in 2007.	0
Which patients were classified as severe in Chinese guidelines?	Patients who were with at least one of the following symptom should be diagnosed to be severe case, 1) distress of respiratory with respiratory rate > = 30/min; 2) Oxygen saturation < = 93% in the rest state, and 3) arterial oxygen tension (PaO₂) over inspiratory oxygen fraction (FIO₂) of less than 300 mm Hg.	1
What differentiated the two chicken lines used in this  study?	In total, 32 birds from each line were used.	0
What factors make bacterial and viral co-infections so lethal?	Staphylococcus aureus, Streptococcus pneumoniae, and Streptococcus pyogenes are frequent colonizers of the upper respiratory tract.	0
What are among the factors that may have increased the human caseload of HCPS between 1993 and the present?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
What was the read coverage for the E-30 genome in this study?	Text: E choviruses are members of the Enterovirus B species of the Enterovirus (EV) genus in the Picornaviridae family of nonenveloped, single-stranded, positive-sense RNA viruses.	0
How can childhood pneumonia affect the subsequent health of a person?	New conjugate vaccines against Haemophilus influenzae type b and Streptococcus pneumoniae have contributed to decreases in radiologic, clinical and complicated pneumonia cases and have reduced hospitalization and mortality.	0
Which cells express constitutive IFN-a?	A mechanistic understanding of the impact of bats’ virus hosting capacities, including uniquely constitutive immune pathways, on cellular-scale viral dynamics is needed to elucidate zoonotic emergence.	0
What was the failure of rAd5 vaccine for inducing HIV-1 specific T cell response?	The vaccine induced HIV-specific T cell responses; however, the study was stopped after interim analysis suggested the vaccine did not achieve efficacy and individuals with high preexisting Ad5 antibody titers might have an increased risk of acquiring HIV-1 [44] [45] [46] .	1
What symptoms are associated with acute respiratory infections?	Symptoms considered were derived in accordance with other ARI surveillance efforts: sore throat, fever, couch, running nose, vomiting, body ache, leg pain, nausea, chills, shortness of breath [10, 26] .	1
How can antibodies also create health problems?	Dysregulation of the antibody response can lead to an autoimmune disease, malignancy, or enhanced infection.	1
What  is the likely way that hantaviruses arrive at their target tissues?	It is likely that hantaviruses arrive at their target tissues through uptake by regional lymph nodes, perhaps with or within an escorting lung histiocyte.	1
What is fibrinogen-like protein 2 (FgI2)?	Kupffer cells, the major immune cell population involved in innate immune responses, are considered to be central for FH.	0
Which are identified  as major viruses mostly responsible for ILI and pneumonia in several studies?	Influenza viruses, Respiratory Syncytial viruses (RSV) and Parainfluenza viruses are identified as major viruses mostly responsible for ILI and pneumonia in several studies [2] .	1
What is BAL?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What is the relationship between land use and emergence of HPAI H5N1?	Only one other study has explicitly examined urbanicity in the context of HPAI H5N1.	1
What is RSV?	Crucially, unlike conventional phase 1 studies, challenge studies include evaluable efficacy endpoints that then guide decisions on how to optimise subsequent field studies, as recommended by the FDA and thus licensing studies that follow.	0
How is the reproducibility of real time PCR?	It is timely to systematically review the potential of these interventions, including those for Middle East respiratory syndrome-Coronavirus (MERS-CoV) and severe acute respiratory syndrome (SARS)-CoV, to guide policymakers globally on their prioritization of resources for research and development.	0
