What virus is closely related to the human respiratory syncytial virus (RSV)?	Partial G or F nucleotide sequences were analyzed by maximum likelihood (ML) phylogenetic trees using IQ-TREE [30] , together with reference strains of HMPV subgroups (accession numbers AF371337.2, FJ168779, AY297749, AY530095, JN184401 and AY297748).	0
What is N-protein?	The shorter (50-kD) nucleocapsid or N protein is a structural component of the viral nucleocapsid, along with the genomic viral RNA segments.	1
What does the N-protein act as?	These three factors normally work together to achieve translational initiation.	0
What are roles of  the period and type of specimens?	It was found that the respiratory specimens were positive for the virus while serum was negative in the early period.	1
How many clades have become apparent in genome of  MERS-COV from humans and DCs?	Juvenile DCs appear to host active infection more often than adult DCs and thus the sacrificial slaughter of DCs, which must be five years of age or older (termed a thane), may not be accompanied by significant risk of exposure to infection.	0
What is the relationship between the outbreak of HPAI H5N1 like diseases and rice cultivation?	We used percentage of land under rice cultivation as a measure of extent.	1
What was the conclusion of the study ?	All three recombinant vesicular stomatitis viruses (rVSV-G, rVSV-EBOV, and rVSV-MARV) infected Vero, RoNi/7.1, and PaKiT01 tissue cultures at both focal MOIs.	0
Has rupintrivir been shown to reduce the symptoms of a rhinoviral infection?	In the UK alone during the period 2014-2015, respiratory disease caused an estimated 15,800 excess winter deaths [2] .	0
What work has been carried out this study?	With the emergence of 2019-nCoV, there are about 15 potential vaccine candidates in the pipeline globally (Table 3 ), in which a wide range of technology (such as messenger RNA, DNA-based, nanoparticle, synthetic and modified virus-like particle) was applied.	0
What is the structure of the Arenavirus?	These results are in agreement with the fact that Lassa fever is endemic to the West African region, including Ghana, but less in the East African region.	0
Why must the two proteins Gn and Gc be co-expressed?	Although interpersonal transmission seems to be unique for ANDV, viral RNA of PUUV has been detected in saliva of patients with HFRS, and some patients with SNV-HCPS have viral RNA in tracheal secretions [88, 137] .	0
What is the transmission of MERS-CoV is defined as?	5) .	0
How safe is NYVAC?	Both MVA and NYVAC provoke robust humoral responses, and can be delivered mucosally to induce mucosal antibody responses [121] .	1
What is the mean time from onset of symptoms to dyspnea in human adenovirus type 55 (HAdV-55)?	After the onset of dyspnea, patients usually progressed to respiratory failure or hypoxemia.	1
Is there a treatment?	Furthermore, positive cases have been confirmed in the United States in travelers returning from known outbreak areas.	0
What is the island's health care system similar  to?	Regarding negative swabs (Fig 2) , we observed no seasonality during the study period with a similar proportion whatever the season.	0
What do we know about the genomics of human adenovirus type 55 (HAdV-55)?	HAdV-55 is a newly identified, emergent acute respiratory disease pathogen causing two recent outbreaks in China in 2006 [7] and in Singapore in 2005 [8] .	0
When did lions first occupy Europe?	STRUCTURE also estimates allele frequencies of a hypothetical ancestral population and an alpha value that measures admixed individuals in the data set.	0
What seasonal differences were found?	Etiology of Influenza-Like Illnesses from Sentinel Network Practitioners in Réunion Island, 2011-2012  https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5031398/  SHA: f5ff89ebfdd0375d034c112c6c1c7e163fa69a0c  Authors: Brottet, Elise; Jaffar-Bandjee, Marie-Christine; Li-Pat-Yuen, Ghislaine; Filleul, Laurent Date: 2016-09-21 DOI: 10.1371/journal.pone.0163377 License: cc-by  Abstract: In Réunion Island, despite an influenza surveillance established since 1996 by the sentinel general practitioner’s network, little is known about the etiology of Influenza like-illness (ILI) that differs from influenza viruses in a tropical area.	0
How does the transmissibility of 2019-nCOV compare with other viruses?	There is only one ongoing randomized controlled trial targeted at MERS therapeutics [99] .	0
What happens for HFRS?	It also acts as a peripheral membrane protein, as does the L protein [51] , an activity that could play a role in its presumed, but not yet demonstrated function as matrix [52] .	0
What happens by the time that secondary viremia emerges?	A number of activities and properties have been identified for the hantavirus envelope glycoproteins, including some features that are suspected to be involved in the pathogenicity of the disease-causing serotypes, a possibility that has engendered experimental attention.	0
What is responsible for the reduction of radiologic pneumonia?	Widespread use of pneumococcal conjugate vaccination and Haemophilus influenzae type B conjugate vaccination has decreased the incidence of radiologic pneumonia.	1
Where  was the first validated diagnostic test designed?	Significantly shorted time from the disease onset to the symptom improvement in treatment (5.10 ± 2.83 days) compared to control group (7.62 ± 2.27 days) (p < 0.05) No significant difference in blood routine improvement, pulmonary chest shadow in chest film improvement and corticosteroid usgae between the 2 groups.	0
What is the selective index in high throughput screening?	Identification of antiviral effects of five hit drugs.	0
How many open reading frames are in the flavivirus genome?	The CC 50 values of the hit drugs exhibited in Fig.	0
How many  viral RNA or virus-specific antibodies been detected?	A neutralising antibody assay found only 10 % of strongly seropositive Canary Island [5] .	0
When did the first known cases of Middle East respiratory syndrome (MERS) occur?	IFA using recombinant proteins instead of whole-virus IFA, has been shown to be a more specific tool [31] .	0
Where are rRNA and ribosomes created?	TAP-Tat displayed a prominent nuclear/nucleolar localization but could also be detected in the cytoplasm.	0
What is the conclusion of the report?	No.	0
What is the advantage of AAV vector?	Newcastle disease virus (NDV) is a single-stranded, negative-sense RNA virus that causes disease in poultry.	0
What percentage of newborns were infected from their mother?	Accordingly, this review elaborately details the epidemiology and global expansion of CHIKV, describes its clinical features and pathogenesis and its symptoms and complications, and finally nominates a possible vaccine approach against CHIKV infection.	0
Why is there an increased risk to humans of spill-over during calving season?	[110] A LRT sample is often not collected for these studies [98, 107, 109] , so false negative findings are a possibility although little is known about the initial site of MERS-CoV infection and replication; it may have been assumed it was the LRT because disease was first noticed there but the URT may be the site of the earliest replication.	0
What biological factors for nuclear receptors regulate?	[171] that had been confirmed by experiments as interactive pairs.	0
What are such exacerbations due to?	This is especially true when not all exacerbation events occurred during the viral infection but may also occur well after viral clearance (Kim et al., 2008; Stolz et al., 2019) in particular the late onset of a bacterial infection (Singanayagam et al., 2018 (Singanayagam et al., , 2019a .	0
What is the white blood cell count in severe cases of human adenovirus type 55 (HAdV-55)?	Clinical information collected by investigators with a standardized data form included the following: demographic characteristics (age and sex), comorbidities, clinical symptoms (fever, cough, sputum, dyspnea, chest pain, rash, nausea, vomiting, abdominal pain, diarrhea and headache), signs (body temperature, heart rate, respiratory frequency, blood pressure and crackles in the lungs), laboratory tests (whole-blood cell count and blood chemistry) and microbiological findings and images of the lung (chest X-ray (CXR) and computed tomography).	0
What are the main groups for Mammarenaviruses?	Hence, opportunities for the repurposing CSTs have potential as therapeutics to treat infections caused by viral hemorrhagic fever-causing arenaviruses.	0
What is the effect of host immune response to the delivery vector on  the efficacy of vaccination?	Protective cross-reactive immunity against Salmonella strains has been demonstrated against both homologous and heterologous challenges (Beal et al., 2006) , although cross-serogroup protection was not strong.	0
What entities with no genes satisfy the criteria for life?	This combination of a partial tRNA linked to one amino acid can be interpreted as an evolutionary early step toward protein synthesis, trapped in a viral element.	0
What is the Newcastle disease virus?	Intriguingly, NYVAC may have an advantage for use as an influenza vaccine vector, because immunization with this vector induces weaker vaccine-specific immune responses compared to other poxvirus vaccines, a feature that may address the concerns surrounding preexisting immunity [123] .	0
In what animals MERS-CoV sequences have been found ?	All of the reported transmission occurred across three or four generations and apart from one unknown source, were all hospital-acquired [24, 120, 181, [193] [194] [195] .	0
What is the anti-viral mechanism of action for carrageenan?	Placebo treated, uninfected control mice showed 100% survival (data not shown).	0
What percentage die?	These chimeras were found to stimulate a strong humoral immunity, and even at doses of 5.3-5.8 log 10 PFU, they did not trigger reactogenicity.	0
What virus is most commonly associated with acute respiratory infections?	A recent publication describes the use of the HVC model to demonstrate the efficacy of a novel intranasal proteosome-adjuvanted trivalent inactivated influenza vaccine (P-TIV).	0
What does the TIV contain?	PIV5 expressing the NP protein of HPAIV was also efficacious in the murine immunization and challenge model, where a single intranasal immunization induced robust CD8 + T cell responses and protected against homologous (H5N1) and heterosubtypic (H1N1) virus challenge [102] .	0
How long after MHV-3 infection were liver samples taken?	Mice were divided into two groups: CC10 group (experimental group) and phosphate-buffered saline (PBS) group (control group).	0
Which two distinct cellular receptors the glycoproteins are the known or presumed ligands for?	The glycoproteins are the known or presumed ligands for at least two distinct cellular receptors, the 3 integrin chain and decay accelerating factor, or DAF [30, 31] ; with gC1qR/p32 also identified as another potential entry receptor [32] .	1
For how long was the denatured polyacrylamide gel polymerized?	It was run on the gel at 200 V for 45 minutes.	0
What  are ways to perform laboratory diagnostics?	Compared to the detection of viral genome through molecular methods, serological testing detects antibodies and antigens.	0
What are the 2 surface proteins on the H1N1 influenza virus?	However, it is not easy to diagnose between the different aetiologies of ARIs, and better diagnostics are needed [123] .	0
What did this study show?	However, vaccine strains must be frequently adapted to match the circulating viruses throughout the world [4] .	0
Are there any vaccines against to protect against respiratory viral infections?	RESULTS: Of the 2025 children enrolled in the study, 971 (48·0%) were positive for at least one viral pathogen, in which 890 (91·7%) were <4 years of age.	0
Where was the the case first to be publicly reported was from ?	Virus Res 2015 Vol 202:60-88 with permission from Elsevier [5] reviewed the broad tropism of MERS-CoV [5] .	0
How is Venezuelan equine encephalitis virus transmitted?	Despite being recognized as an emerging threat, relatively little is known about the virulence mechanisms of alphaviruses, largely due to a knowledge gap in the host-pathogen interactome.	0
What role rapid diagnostics plays?	Rapid diagnostic also facilitates other specific public health interventions such as closure of high-risk facilities and areas associated with the confirmed cases for prompt infection control and environmental decontamination [11, 101] .	0
When were the fecal samples collected?	The amplicons were firstly confirmed via agarose-gel electrophoresis and then sequencing ( Figure 3 and Table 2 ).	0
Which diseases are a major concern among scientists studying infectious diseases?	A review of ancient Chinese writings, dating back to approximately 960 AD, revealed descriptions closely resembling hemorrhagic fever with renal syndrome (HFRS), the syndrome caused by Old World hantaviruses [14] .	0
How was the proper spotting concentration determined?	The optimization was evaluated by dot morphology and signal intensity.	0
What was the hairpin morphology first described for?	It is among a growing family of diverse viral proteins that can serve as a nonspecific -RNA chaperone‖, an activity that should facilitate the L polymerase's access to vRNA for transcription and replication, in that it can transiently dissociate misfolded RNA structures [57] .	0
Why makes the marmoset an appropriate animal model for pathogen research?	Increasing levels of various cytokines, MCP-1, MIP-1 , MIP-1 , IL-6, and IL-1 , were observed in Table 1 : Comparison of the percentages of different cell types observed in the blood from healthy marmosets, mice, and humans.	0
What kind of disease is caused by influenza?	To overcome this threat, a combination of antivirals which inhibits virus replication by distinct mechanisms is a valid strategy.	0
How large is the HCV genome?	Active transcription from the integrated proviral DNA occurs in the presence of NF-κB and viral Tat.	0
What factors and characteristics of semi-urban landscapes promote viral transmission?	The advantage of BRT is that it applies stochastic processes that include probabilistic components to improve predictive performance.	0
What are the most common methods of inhaled delivery of medications?	Metered dose inhalers (MDIs) and dry powder inhalers (DPIs) are the most common modes of inhaled delivery.	1
What does Chikungunya cause?	These assays detect virus-specific IgM and IgG, however the sensitivity and specificity of these assays has been poorly characterized.	0
What activates the UPR pathway in the cell?	The identification of host mRNAs whose expression is altered following VEEV replication, specifically, EGR1 and its interactors up-and downstream, may provide novel host-based therapeutic targets critical for VEEV replication and a greater understanding of the underlying mechanisms underpinning alphavirus replication.	0
What is interleukin-1Beta?	Therefore, oral immunization has appeared as an effective strategy for controlling PEDV outbreak [33] .	0
What was attributed to the spread of SARS-COV at Amoy Gardens?	If the seriousness of infection is similar to the 1918/19 Spanish influenza, and therefore at the upper end of severity scales in influenza pandemic plans, the same responses would be warranted for 2019-nCoV as for the most severe influenza pandemics.	0
How were untreated MDA-MB-231 cells labeled?	In classically activated macrophages, archazolid selectively induced the generation of tumor necrosis factor α (TNFα), which may indirectly promote tumor suppression [17] .	0
How does Prothrombinase Fgl2 affect the coagulation process?	Unlike in controls, IFN-γ induced a significant increase in Fgl2 expression.	0
What happens to humans infected by MERS-CoV virus?	Although DCs appear to suffer the equivalent of a 'common cold' from MERS-CoV infection, in humans, the virus can be a more serious and opportunistic pathogen associated with the death of up to 40 % of reported cases.	1
What kind of masks are recommended to protect healthcare workers from COVID-19 exposure?	Infection control measures, such as reconfiguration of department areas, personal protection and anti-infection training of all staff, standardized procedures including contact minimization for chest CT and DR examinations, and timely disinfection of CT and DR examination rooms, should be implemented properly.	0
What screening method was evaluated in this study?	In summary, the RT-LAMP isothermal amplification method used in conjunction with a simplified, chemical heating device exhibits characteristics that are ideal for a rapid NAAT for POC testing.	0
What does the LAIV contain?	In split virus vaccines, the virus is disrupted by a detergent.	0
What is this disease  characterized by ?	Such exacerbations are due to the effect of enhanced acute airway inflammation impacting upon and worsening the symptoms of the existing disease (Hashimoto et al., 2008; Viniol and Vogelmeier, 2018) .	0
What is the mortality rate of the H5N1 strain of influenza?	Western blot analysis.	0
What is the amino acid similarity between IFITM 1, IFITM 2, and IFITM 3?	In addition, IFITM3 lacking the S-palmitoylation is not clustered in the cell membrane and significantly diminishes the antiviral activity.	0
Why is the nasal mucosa useful in the delivery of small molecules into the body?	The advancement of pulmonary siRNA delivery to the clinic illustrates that RNAi-based therapy holds a central place in the future treatment of lung diseases.	0
What  is the likely way that hantaviruses arrive at their target tissues?	Such an infection has consequences such as increased expression of HLA-DR in dendritic cells [66] and differentiation of monocytes toward dendritic cells [67] .	0
What is the structure of a coronavirus?	PKR plays an important role in the cellular anti-viral response pathway, and becomes activated via auto-phosphorylation upon binding to virus-derived dsRNA, which then subsequently leads to host translation inhibition through phosphorylation of the alpha subunit of eukaryotic initiation factor 2, eIF2alpha [158] .	0
What antiviral treatments are used for hepatitis C infection?	The assay was compared with a commercial HCV ELISA and exhibited specificity and sensitivity values of 100% and 96.5%, respectively, and good reproducibility (with intra-assay and inter-assay coefficients of variation of 6.7% and 12.6%, respectively).	0
What percentage of healthy adults are asymptotically colonized by pneumococcus bacteria?	The synergy between bacterial and viral infectious agents is related to a variety of factors, including epithelial barrier damage, exaggerated innate immune response, and cytokine storm.	0
How many proteins were shown to change the amount of Jurkat T-cell nucleolus significantly?	Metabolism.	0
What is severe MARS noted for?	Among all humans reported to be infected, nearly 40 % have died.	0
When was the Email  published?	By mid-September there had been approximately170 cases reported but the outbreak appeared to been brought under control in November.	0
What  percentage of childhood pneumonia deaths occur outside hospital in low and middle  income countries?	Influenza vaccination during pregnancy is safe, provides reasonable maternal protection against influenza, and also protects infants for a limited period from confirmed influenza infection (vaccine efficacy 63% in Bangladesh [63] and 50.4% in South Africa [64] ).	0
What measure is used in high-throughput screening to identify potential antiviral compounds?	The compounds were stored as 10 mM stock solutions in DMSO at 4°C until use.	0
What are the 2 surface proteins on the H1N1 influenza virus?	Pirodavir an intranasal capsid-binding molecule reached phase 3 clinical trials for HRV prevention and treatment in the 1990s.	0
What clade does it belong to?	Inhibitory activity was also detected in baicalin [124] , extracted from another herb used in the treatment of SARS in China and Hong Kong.	0
In which applications has it been applied?	However, the time computational of the proposed FPASSA method still requires more improvements.	0
What is the "Never Event" policy?	This study takes coronary artery bypass graft (CABG) surgical site infections (SSIs) as an example to examine whether a relationship exists between operation volumes and SSIs, when different SSIs case identification, definitions and categorization methods of operation volumes were implemented.	0
What is the recovery benefit of carageenan in patients with any respiratory virus?	Since the large-scale use of M2 blockers for prophylaxis and treatment in humans [43] and farming [44] , the currently circulating influenza viruses already lack sensitivity to this drug group [45] .	0
How are siRNAs typically delivered for systemic effect?	Although the knowledge regarding the genetic and molecular basis of lung cancer has regularly increased, the median survival rates of individuals with advanced lung cancer are still poor.	0
Which may be an occupational group with significantly higher incidence of seropositivity to MERS-CoV ?	The majority of specimen testing to date has employed validated RT-rtPCR assays shown to be sensitive and specific [47, 48, 53] .	0
Why is their controversy surrounding the FIPV vaccine?	Triple Helix Forming Oligonucleotide (TFO) is defined as homopyrimidine oligonucleotides, which can form a sequence-specific triple helix by Hoogsteen bonds to the major groove of a complementary homopyrimidinehomopurine stretch in duplex DNA [9] .	0
What did, In the last century,  outbreaks of viral-related diseases that have emerged or re-emerged, involve?	However, in the last century outbreaks of several viral-related diseases have emerged or re-emerged involving arenaviruses and dengue viruses, and more recently, hantaviruses, and the expansion of the geographic range of West Nile virus.	1
How can sustained immunity be generated?	Similar to other RNA viruses, PIV5 has a number of features that make it an attractive vaccine vector.	0
What is a critical feature of both?	A role for T cell-mediated pathological responses in HFRS and HCPS has been the source of speculation for a variety of reasons.	0
How many laboratory-confirmed cases of SARS coronavirus infections were reported between November 2002 and July 2003?	Bone marrow-derived macrophages (BMMs) were prepared as described previously (Ichinohe et al., 2009) .	0
In how many days do the symptoms arise?	detected CHIKV in the salivary glands of Ae.	1
What is te safety of the vaccines? 	Among 23 trials found from the systematic review (Table 5) , there are nine clinical trials registered under the clinical trials registry (ClinicalTrials.gov) for 2019-nCoV therapeutics [53] [54] [55] [56] [57] [58] [59] [60] [61] .	0
What was the response rate for the study?	The adjusted prevalence rates in the adult population were 21.4 (95% CI: 10.0-32.8), 33.5 (95% CI: 17.8-49.2) and 285.8 (95% CI: 254.2-356.4) for sputum positive cases, bacteriologically confirmed cases and all cases, respectively.	0
Where is the highest risk of  HPAI H5N1 like disease emergence?	Emergence risk should be highest in the most rapidly transforming urban areas, peri-urban zones where mixes of urban-rural, modern-traditional land uses and poultry husbandry coincide most intensely.	1
What are the most common clinical manifestations of severe human adenovirus type 55 (HAdV-55) induced ARDS?	The mean time from onset to dyspnea was 5 days.	0
What is considered to be  a requirement for the development of systemic disease symptoms?	Human infection by hantaviruses is thought to follow contact with secretions or excretions produced by infected rodents.	0
How can DNA arise chemically from RNA?	Not genes, but a function, the catalytic activity, gets lost.	0
Which may be an occupational group with significantly higher incidence of seropositivity to MERS-CoV ?	It remains unclear if this group are uniquely affected by MERS-CoV or if other respiratory virus infections, including those from HCoVs, produce a similarly serious impact.	0
What is the classical cutoff value for antibody titers?	Every eligible person for participation was asked for giving their written informed consent.	0
What are the clinical symptoms of pertussis?	The amplified targets were chromosomal repeated insertion sequence IS481 (IS) and the polymorphic pertussis toxin ptxA promoter region (PT).	0
How does MARS-COV differ from SARS-COV?	Defining characteristics include the higher PFC among MERS cases (above 50 % in 2013 and currently at 30-40 %; well above the 9 % of SARS) and the higher association between fatal MERS and older males with underlying comorbidities.	0
What is the serum half-life of T20?	Because T20 lacks the pocket-binding domain (PBD), the T20/N36 complex did not show a typical α -helical conformation, in consistence with our previous studies 8, 9 .	0
What does Chikungunya cause?	However, this method can take at least a week and only achieves a high sensitivity during the viremic phase, which usually only lasts up to 48 h after the bite.	0
What is the size of a flavivirus?	The ORF encodes three structural proteins, including the capsid (C), membrane (premembrane [prM] and membrane [M] ), and envelope (E), and seven nonstructural proteins (NS1, NS2A, NS2B, NS3, NS4A, NS4B, and NS5) (3) .	0
What platform was instrumental in rapid sharing of COVID-19 information?	The virus had then been confirmed in various countries including Taiwan, South Korea, Japan, Thailand, France, the United States, Singapore and Vietnam [23] .	0
What is the 1-year survival rate for colorectal cancer patients?	After the cells were fixed and stained as described by the manufacturer's instructions, they were visualized and analyzed using the Cellomics ArrayScan HCS reader (Thermo Scientific).	0
How can baculovirus vectors be improved?	The second clinical failure was using an Ad5-vectored HIV vaccine being tested as a part of a Step Study, a phase 2B clinical trial.	0
When is this especially true?	This is especially true when not all exacerbation events occurred during the viral infection but may also occur well after viral clearance (Kim et al., 2008; Stolz et al., 2019) in particular the late onset of a bacterial infection (Singanayagam et al., 2018 (Singanayagam et al., , 2019a .	1
What was the prevalence of coinfection?	We sought to use PCR/ESI-MS to comprehensively investigate the viral epidemiology of adult RTIs, including testing for rhinoviruses and enteroviruses.	0
How were untreated MDA-MB-231 cells labeled?	Importantly, v-ATPase inhibition by archazolid increased the surface levels of the extracellular matrix component collagen, which might explain that the increase of MDA-MB-231 and PC-3 cells onto archazolid-treated HUVECs is independent of endothelial cell adhesion molecules.	0
What is the advantage of oral capsule and intranasal deliveries?	There is also a need for revision of the current influenza virus vaccine strategies for at-risk populations, particularly those at either end of the age spectrum.	0
What are the many prospective and restrospective studies  conducted on?	Based on the initial reported surge of cases in Wuhan, the majority were males with a median age of 55 years and linked to the Huanan Seafood Wholesale Market [2] .	0
What did the Ae.Aegypti which is responsible for epidemics in Kenya, Comoros and Seychelles carry?	theorized that motherto-child transmission most likely happens transplacentally shortly before delivery [33] .	0
What is the  case-fatality ratios, for the most common viral serotypes? 	As a particular case within hantaviruses, person-to-person transmission has exclusively been documented for the South American Andes virus [130] [131] [132] [133] [134] [135] .	0
What regulates the activity of MAPK activity?	Since MAPK phosphatase-1 (MKP-1) is known to regulate MAPK activities, we examined whether MKP-1 plays a role in BCG-induced MAPK activation and cytokine expression.	1
What did the searches yield?	A Google search for 2019-nCoV diagnostics (as of 6 February 2020; Table S2 ) yielded five webpage links from government and international bodies with official information and guidelines (WHO, Europe CDC, US CDC, US FDA), three webpage links on diagnostic protocols and scientific commentaries, and five webpage links on market news and press releases.	1
How were the transmission circumstances created?	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
What was used to quantify the amount of IgM secreting cells?	After saturating, the cells were distributed into the micro wells in RPMI1640-2%FCS.	1
What was the failure of rAd5 vaccine for inducing HIV-1 specific T cell response?	The termination of the smallpox virus vaccination program has resulted in a large population of poxvirus-naï ve individuals that provides the opportunity for the use of poxviruses as vectors without preexisting immunity concerns [103] .	0
What did this study show?	Here, we demonstrated that vaccination with pgsA-CTA1-sM2/L.	0
How many extracellular domains are in the CEAMCAM1 protein?	The full-length human CEACAM1 protein (CEACAM1-4L) consists of four extracellular domains (one extracellular immunoglobulin variable-region-like (IgV-like) domain and three immunoglobulin constant region 2-like (IgC2-like) domains), a transmembrane domain, and a long (L) cytoplasmic tail.	1
What does this study demonstrate?	To determine the immunomodulatory properties of EAP, we investigated the potential effect of the polysaccharides on A549 and Raw264.7 cells.	0
Why is the phage displaying  an scFv against β-amyloid fibrils  is a good diagnostic for Alzheimers and Parkinson's disease?	The electrochemical properties of such batteries were further improved through pIII-display of single-walled carbon nanotube-binding peptides (Lee et al., 2009) , offering an approach for sustainable production of nanostructured electrodes from poorly conductive starting materials.	0
What features can be created for creating vectored vaccines?	Early work with intact vaccinia virus vectors raised safety concerns, as there was substantial reactogenicity that hindered recombinant vaccine development [108] .	0
What could trigger acute necrotizing encephalopathy?	Anti-mitochondrial antibodies were positive.	0
What is the advantage of AAV vector?	Despite increasing vaccination rates, influenza-related hospitalizations are increasing [8, 10] , and substantial drug resistance has developed to two of the four currently approved anti-viral drugs [11, 12] .	0
How long human urine and stool have been found to contain MERS-CoV RNA?	Healthcare or community outbreaks are boxed and labelled using previously described schemes [212, 213] monitor the genomic regions and better understand any changes in transmission or disease patterns as they occur.	0
How many MAPK phosphatases exist?	Using siRNA approach, the functions of MKP-1 can be examined in primary human monocytes.	0
What do Hantaviruses cause in their reservoir hosts?	Testing models of pathogenesis can be done more effectively when there is an animal model that mimics key aspects of the disease.	0
What leads to death in most fatal cases of HCPS?	A potentially important clue toward the mechanism by which hantavirus infections deplete blood platelets and, in some cases cause hemorrhagic manifestations, was advanced by the recent discovery that pathogenic hantaviruses are able to recruit platelets to adhere to endothelial cell surfaces, with β3 integrin used as a critical binding element [69] .	0
How is NYVAC grown?	If the prediction is imperfect, or if manufacturers have issues with vaccine production, vaccine efficacy or availability can be compromised [28] .	0
How many extracellular domains are in the CEAMCAM1 protein?	Hypercytokinemia or "cytokine storm" in H5N1 and H7N9 virus-infected patients is thought to contribute to inflammatory tissue damage 34, 35 .	0
As an RNA-binding protein that engages the hairpin termini of the genomic segments, what does the N-protein of hantavirus do?	During the spring of 1993, an outbreak of patients with HCPS due to SNV occurred in the Four Corners states resulting in more than 60% case-fatality among the initial cases, many involving members of the Navajo tribe [12, 121] .	0
How does MERS-CoV compare with SARS-CoV?	Contact tracing is essential to contain the emergence and transmission of a new virus and today it is supported by molecular epidemiology.	0
What viruses are similar to the COVID-19 coronavirus?	CDC has worked with federal partners to support the safe return of Americans overseas who have been affected by COVID-19.	0
What have confocal microscopy and biochemical-inhibitor studies shown?	During the last decades, several outbreaks of emerging and re-emerging viral pathogens have occurred, affecting both purely-local and worldwide/pandemic involvement of human populations.	0
What is the in vivo elimination half-life of AP3?	Fusion protein was purified by Ni-NTA affinity resin (Qiagen, Valencia, CA, USA), and the His-SUMO-tag was cleaved off by Ulp1 enzyme treatment at 4 °C for 2 h. The purified N36-L6-AP1 or N36-L6-AP2 was applied onto a Superdex-75 gel filtration column (GE Healthcare, Piscataway, NJ, USA).	0
What leads to death in most fatal cases of HCPS?	The virus was later found to represent the type species of a new genus Hantavirus of the family Bunyaviridae, although it was later apparent that the first hantavirus to be isolated was the shrew-borne Thottapalayam virus [19] .	0
What is the structure of the CD40 Ligand?	As a result, the use of cotton rats in pathogenesis studies addressing mechanistic questions has significantly increased.	0
What suite of species-specific mechanisms do bats have to limit viral load?	Bats leverage a suite of species-specific mechanisms to limit viral load, which include host receptor sequence incompatibilities for some bat-virus combinations (Ng et al., 2015; Takadate et al., 2020) and constitutive expression of the antiviral cytokine, IFN-a, for others (Zhou et al., 2016) .	1
What is the in vivo elimination half-life of AP3?	The in vivo elimination half-life of AP3 (t 1/2 = 6.02 h) was about 2.8-fold longer than that of T20 (t 1/2 = 1.57 h).	1
How was the Italian isolation found to have evolved from?	The amount of time elapsed since disease onset is the most critical parameter when choosing a diagnostic test.	0
What is MERS mostly known as?	The provision of evidence supporting the best formulation of personal protective equipment to be worn by HCWs who receive, manage or conduct procedures on infectious cases remains a priority.	0
What is the recovery benefit of carageenan in patients with any respiratory virus?	The pooled analysis of two studies conducted in 153 children and 203 adults revealed that patients infected with any respiratory virus, who were intranasally treated with iota-carrageenan showed a 1.9 day faster recovery from common cold symptoms than placebo treated patients in the intention-to-treat population [41, 42] .	1
How many complexes are within v-ATPase?	They were first isolated from the myxobacterium Archangium gephyra [11] .	0
What size of particle has been shown to be most effective in the delivery to the lower airway?	In the future, the technique is desirable to estimate the in vivo study on siRNA therapy for inhalation.	0
What is the advantage of adenovirus as vaccine delivery vector?	The adenovirus (Ad) vector is another of the most widely evaluated vectors to date to express heterologous antigens, due to ease of production, safety profile, genetic stability, the ease of DNA genome manipulation, and the ability to stimulate both innate and adaptive immune responses and induce both T and B cell responses (Alexander et al., 2012; Fitzgerald et al., 2003; Gabitzsch & Jones, 2011; Lasaro & Ertl, 2009; Vemula & Mittal, 2010; Weyer et al., 2009) .	1
What can be the main challenges in managing a hospital outbreak of COVID-19?	The 2019-nCoV is proved to be transmitted by respiratory droplets, contact, and fecal-oral, even transmission through the eye is possible [5, 6] .	0
How long after Infectious MERS-CoV added to DC, goat or cow milk and stored at 4°C could be recovered?	Detection of MERS-CoV infection using ELISA or S1 subunit protein microarray [84] is usually followed by confirmatory IFA and/ or a plaque-reduction neutralization (PRNT) [69, 70, 85] or MNT test.	0
Which city has had has had more MERS cases than any other region of the KSA ?	Of 226 slaughterhouse workers, only eight (3.5 %) were positive by IFA, and those sera could not be confirmed by virus neutralization (NT) test.	0
What are juvenile DCs more often positive for?	Bacterial testing is sometimes included (for example, for Legionella and Pneumococcus) but the impact of bacterial co-presence is also unclear [22, [104] [105] [106] .	0
Which strain was similar to other Belgian porcine kobuvirus isolates?	To the author's knowledge, the present study is the first using MinION as an aid in porcine health management.	0
What was the purpose of this study?	In contrast with the patterns observed in lions, linearized F ST estimates [24] for FIV Ple were better correlated with log geographic distance (two-dimensional lattice model) (R 2 = 0.15) than with geographic distance (one-dimensional model) (R 2 = 0.02), although in both cases the Mantel's test was not significant (P.0.2474) ( Figure S2 ).	0
What is the issue with each of these vaccines?	A live adenovirus vaccine containing serotypes 4 and 7 has been in use by the military for decades, suggesting adenoviruses may be safe for widespread vaccine use [36] .	0
What figure shows that AP3 exhibited higher inhibitory activities on infection by HIV-1 IIIB and HIV-1 Bal strains?	1b , AP3 exhibited higher inhibitory activities on infection by HIV-1 IIIB and HIV-1 Bal strains (IC 50 : 3.06 and 15.09 nM, respectively) than AP1 (IC 50 : 86.25 and 396.14 nM, respectively), AP2 (IC 50 : 23.05 and 49.95 nM, respectively), and T20 (IC 50 : 13.63 and 30.21 nM, respectively).	1
